geo_id,year,deped_id,total_teacher_male,total_teacher_female,total_teachers,total_student_male,total_student_female,total_student_enrollment,geo_id,deped_id,school_name,address,adm0,adm1,adm2,adm3,latitude,longitude,geom
TAN-015726,2021,EM.5268,6,4,10,295,324,619,TAN-015726,EM.5268,MHALO,,TZA,Mwanza,Kwimba,Bupamwa,-3.22007241,33.07770524,0101000020E61000009043CC3EF2894040809DDD52B5C209C0
TAN-015729,2021,EM.2946,8,2,10,397,498,895,TAN-015729,EM.2946,CHIBUJI,,TZA,Mwanza,Kwimba,Fukalo,-3.204683,33.139775,0101000020E610000032E6AE25E49140409A6038D730A309C0
TAN-015732,2021,EM.6424,5,2,7,311,434,745,TAN-015732,EM.6424,KAWEKAMO,,TZA,Mwanza,Kwimba,Fukalo,-3.221727318,33.1606934,0101000020E61000006ED7F09991944040B284DBF818C609C0
TAN-015735,2021,EM.912,7,6,13,351,403,754,TAN-015735,EM.912,MWAMASHIMBA,,TZA,Mwanza,Kwimba,Fukalo,-3.232859139,33.1330982,0101000020E61000000714A05C0991404043A39440E5DC09C0
TAN-015738,2021,EM.4341,6,2,8,545,500,1045,TAN-015738,EM.4341,NDAMHI,,TZA,Mwanza,Kwimba,Fukalo,-3.152085945,33.14353712,0101000020E6100000BD14A26C5F92404069A6FFD5783709C0
TAN-015741,2021,EM.13361,6,1,7,269,347,616,TAN-015741,EM.13361,SANGA,,TZA,Mwanza,Kwimba,Fukalo,-3.204683,33.139775,0101000020E610000032E6AE25E49140409A6038D730A309C0
TAN-015744,2021,EM.325,7,3,10,365,400,765,TAN-015744,EM.325,BUYOGO,,TZA,Mwanza,Kwimba,Hungumalwa,-3.169950744,33.25351527,0101000020E6100000E3D7383073A040407549BB220F5C09C0
TAN-015747,2021,EM.3924,8,15,23,622,648,1270,TAN-015747,EM.3924,HUNGUMALWA,,TZA,Mwanza,Kwimba,Hungumalwa,-3.174344847,33.29751017,0101000020E61000004F3031D014A640409FBA40E90E6509C0
TAN-015750,2021,EM.9097,9,2,11,261,304,565,TAN-015750,EM.9097,IBAYA,,TZA,Mwanza,Kwimba,Hungumalwa,-3.131981345,33.25057209,0101000020E610000091EB09BF12A0404020A8433C4C0E09C0
TAN-015753,2021,EM.9282,7,7,14,274,262,536,TAN-015753,EM.9282,BUSHINI,,TZA,Mwanza,Kwimba,Igongwa,-3.043598951,33.22058374,0101000020E610000029AA86163C9C4040B07A25684A5908C0
TAN-015756,2021,EM.11424,11,1,12,288,298,586,TAN-015756,EM.11424,HILLU,,TZA,Mwanza,Kwimba,Igongwa,-2.936857562,33.24322948,0101000020E6100000F402C324229F404000676E2DAF7E07C0
TAN-015759,2021,EM.1907,4,8,12,371,401,772,TAN-015759,EM.1907,MALEMVE,,TZA,Mwanza,Kwimba,Igongwa,-3.018228795,33.23182747,0101000020E610000072FBC485AC9D4040C3F67223552508C0
TAN-015762,2021,EM.7274,4,6,10,363,414,777,TAN-015762,EM.7274,MANGULUMA,,TZA,Mwanza,Kwimba,Igongwa,-2.998280376,33.27015863,0101000020E6100000844AD88E94A24040C744F96B7AFC07C0
TAN-015765,2021,EM.1510,8,2,10,303,331,634,TAN-015765,EM.1510,MWADUBI,,TZA,Mwanza,Kwimba,Igongwa,-2.951951501,33.26716885,0101000020E610000045A1C09632A240408862A1BF989D07C0
TAN-015768,2021,EM.8998,9,2,11,372,426,798,TAN-015768,EM.8998,IGAGA,,TZA,Mwanza,Kwimba,Ilula,-3.244227349,33.39143703,0101000020E61000008D25CD9B1AB2404042F3E5772DF409C0
TAN-015771,2021,EM.2810,12,5,17,454,479,933,TAN-015771,EM.2810,KIBITILWA,,TZA,Mwanza,Kwimba,Ilula,-3.230009183,33.33107231,0101000020E6100000D507D49360AA4040101EF60D0FD709C0
TAN-015774,2021,EM.13357,6,1,7,291,314,605,TAN-015774,EM.13357,BUGANDANDO,,TZA,Mwanza,Kwimba,Iseni,-2.725106286,33.55803172,0101000020E6100000ECC359956DC74040C2F3438604CD05C0
TAN-015777,2021,EM.12101,9,2,11,367,351,718,TAN-015777,EM.12101,MITA,,TZA,Mwanza,Kwimba,Iseni,-2.713726968,33.51417808,0101000020E6100000C5F55A96D0C1404079AA0E7CB6B505C0
TAN-015780,2021,EM.1659,7,2,9,437,441,878,TAN-015780,EM.1659,NYASHANA,,TZA,Mwanza,Kwimba,Iseni,-2.735835293,33.51870374,0101000020E610000073CE57E264C24040AE6B359DFDE205C0
TAN-015783,2021,EM.7282,10,1,11,293,294,587,TAN-015783,EM.7282,WAYI,,TZA,Mwanza,Kwimba,Iseni,-2.735784677,33.55093838,0101000020E6100000091B1A2685C6404044E7A413E3E205C0
TAN-015786,2021,EM.1096,12,5,17,547,637,1184,TAN-015786,EM.1096,KIKUBIJI,,TZA,Mwanza,Kwimba,Kikubiji,-3.343688823,33.10046277,0101000020E6100000CBCECBF6DB8C40402E49F6ECDFBF0AC0
TAN-015789,2021,EM.7867,8,0,8,286,349,635,TAN-015789,EM.7867,MWABAYANDA,,TZA,Mwanza,Kwimba,Kikubiji,-3.410384102,33.09230427,0101000020E6100000307756A0D08B40404C1BC77577480BC0
TAN-015792,2021,EM.5271,6,2,8,252,286,538,TAN-015792,EM.5271,MWALUBUNGWE,,TZA,Mwanza,Kwimba,Kikubiji,-3.35809,33.135807,0101000020E6100000B0C8AF1F629140407632384A5EDD0AC0
TAN-015795,2021,EM.9098,9,1,10,100,116,216,TAN-015795,EM.9098,MWAMITINJE,,TZA,Mwanza,Kwimba,Kikubiji,-3.395408999,33.17445904,0101000020E610000052A57FAC5496404026FE7931CC290BC0
TAN-015798,2021,EM.8790,6,0,6,156,176,332,TAN-015798,EM.8790,NDAGWASA,,TZA,Mwanza,Kwimba,Kikubiji,-3.420638791,33.13159292,0101000020E610000080E46B09D89040401C31D6DE775D0BC0
TAN-015801,2021,EM.7869,6,7,13,494,563,1057,TAN-015801,EM.7869,SHILIMA,,TZA,Mwanza,Kwimba,Kikubiji,-3.381142072,33.11253869,0101000020E6100000D78AF4AA678E404019F5F236940C0BC0
TAN-015804,2021,EM.3923,6,2,8,352,326,678,TAN-015804,EM.3923,BUSULE,,TZA,Mwanza,Kwimba,Lyoma,-3.067948748,33.46153885,0101000020E6100000AE4A7DB413BB404092B693B6288B08C0
TAN-015807,2021,EM.1332,6,3,9,302,330,632,TAN-015807,EM.1332,KIMIZA,,TZA,Mwanza,Kwimba,Lyoma,-3.02792973,33.45226189,0101000020E61000007A63B5B7E3B94040277DE738333908C0
TAN-015810,2021,EM.5266,4,7,11,608,619,1227,TAN-015810,EM.5266,LYOMA,,TZA,Mwanza,Kwimba,Lyoma,-3.038865326,33.43511421,0101000020E6100000C9FC8AD2B1B7404070F2C09F984F08C0
TAN-015813,2021,EM.12790,6,5,11,297,300,597,TAN-015813,EM.12790,CHAMHELA,,TZA,Mwanza,Kwimba,Maligisu,-2.783490913,33.52466236,0101000020E610000033D2DE2228C34040AD6240E2964406C0
TAN-015816,2021,EM.12792,12,0,12,251,284,535,TAN-015816,EM.12792,IPANGA,,TZA,Mwanza,Kwimba,Maligisu,-2.772522962,33.5707302,0101000020E610000076EBEBAF0DC94040A897C984202E06C0
TAN-015819,2021,EM.1509,5,9,14,689,781,1470,TAN-015819,EM.1509,KADASHI,,TZA,Mwanza,Kwimba,Maligisu,-2.797482035,33.51370116,0101000020E6100000020FA9F5C0C14040BCC7DB423E6106C0
TAN-015822,2021,EM.1333,4,2,6,252,259,511,TAN-015822,EM.1333,MALIGISU,,TZA,Mwanza,Kwimba,Maligisu,-2.813317965,33.58172631,0101000020E61000001D56FA0176CA4040E96467D9AC8106C0
TAN-015825,2021,EM.5269,7,2,9,301,346,647,TAN-015825,EM.5269,MWABUCHUMA,,TZA,Mwanza,Kwimba,Maligisu,-2.78618734,33.56263056,0101000020E61000001077374704C8404045A28E961C4A06C0
TAN-015828,2021,EM.12803,8,2,10,463,523,986,TAN-015828,EM.12803,SAMILUNGA,,TZA,Mwanza,Kwimba,Maligisu,-2.801767472,33.59554895,0101000020E610000065B5AFF23ACC40408CE47910056A06C0
TAN-015831,2021,EM.12099,5,1,6,284,326,610,TAN-015831,EM.12099,BUJINGWA,,TZA,Mwanza,Kwimba,Walla,-2.831230568,33.29517704,0101000020E610000040AA7A5CC8A54040CBF647365CA606C0
TAN-015834,2021,EM.7273,8,3,11,282,290,572,TAN-015834,EM.7273,KITUNGA,,TZA,Mwanza,Kwimba,Malya,-2.950683477,33.50498731,0101000020E610000029AC966CA3C04040248054F0FF9A07C0
TAN-015837,2021,EM.2060,4,10,14,341,394,735,TAN-015837,EM.2060,MALYA,,TZA,Mwanza,Kwimba,Malya,-2.971485225,33.51734255,0101000020E6100000258ADA4738C24040AB60AF0B9AC507C0
TAN-015840,2021,EM.5274,7,1,8,344,378,722,TAN-015840,EM.5274,MWITAMBU,,TZA,Mwanza,Kwimba,Malya,-2.977480773,33.46191459,0101000020E610000031CC6C0420BB4040C8078470E1D107C0
TAN-015843,2021,EM.3156,7,2,9,399,428,827,TAN-015843,EM.3156,TALAGA,,TZA,Mwanza,Kwimba,Malya,-2.932534414,33.46645809,0101000020E610000098C010E6B4BB40403A32549AD47507C0
TAN-015846,2021,EM.5263,4,6,10,309,298,607,TAN-015846,EM.5263,ISHINGISHA,,TZA,Mwanza,Kwimba,Mantare,-2.727708489,33.242871,0101000020E6100000CB129D65169F40406D360AD458D205C0
TAN-015849,2021,EM.7275,3,8,11,339,307,646,TAN-015849,EM.7275,MANTARE,,TZA,Mwanza,Kwimba,Mantare,-2.722501959,33.21913646,0101000020E6100000D687DCA90C9C4040839B691BAFC705C0
TAN-015852,2021,EM.7277,8,3,11,401,446,847,TAN-015852,EM.7277,MWAMPULU,,TZA,Mwanza,Kwimba,Mantare,-2.692246086,33.23257188,0101000020E6100000DD4855EAC49D4040663BE150B88905C0
TAN-015855,2021,EM.1831,6,4,10,408,395,803,TAN-015855,EM.1831,MWANEKEYI,,TZA,Mwanza,Kwimba,Mantare,-2.657895285,33.272365,0101000020E61000009BC937DBDCA240400B246A9A5E4305C0
TAN-015858,2021,EM.12800,4,8,12,207,211,418,TAN-015858,EM.12800,NGUBALU,,TZA,Mwanza,Kwimba,Mantare,-2.736954478,33.2433047,0101000020E610000047BBC09B249F4040BD34AD6348E505C0
TAN-015861,2021,EM.2496,7,2,9,207,225,432,TAN-015861,EM.2496,MHANDE,,TZA,Mwanza,Kwimba,Mhande,-3.307180135,33.01195489,0101000020E6100000E4C9E2BC878140406972CEDB1A750AC0
TAN-015864,2021,EM.6435,5,4,9,289,314,603,TAN-015864,EM.6435,SANGU,,TZA,Mwanza,Kwimba,Mhande,-3.317726008,33.07727166,0101000020E6100000C74DAA09E4894040CE96EBEEB38A0AC0
TAN-015867,2021,EM.7270,6,4,10,278,285,563,TAN-015867,EM.7270,CHAMVA,,TZA,Mwanza,Kwimba,Mwabomba,-2.703358306,33.36838641,0101000020E6100000D49E2F4927AF4040A41ECD517AA005C0
TAN-015870,2021,EM.6428,8,0,8,209,239,448,TAN-015870,EM.6428,MHULULA,,TZA,Mwanza,Kwimba,Mwabomba,-2.756493584,33.38852866,0101000020E61000001D21A04EBBB14040864F17824C0D06C0
TAN-015873,2021,EM.6429,8,1,9,421,471,892,TAN-015873,EM.6429,MWABOMBA,,TZA,Mwanza,Kwimba,Mwabomba,-2.687896985,33.33755102,0101000020E6100000D3D02FDF34AB40406CBC6C22D08005C0
TAN-015876,2021,EM.913,6,3,9,302,323,625,TAN-015876,EM.913,MWANGIKA,,TZA,Mwanza,Kwimba,Mwabomba,-2.665744515,33.35688694,0101000020E6100000B3D5A378AEAD4040C0543BDC715305C0
TAN-015879,2021,EM.6433,5,1,6,251,283,534,TAN-015879,EM.6433,NGOGO,,TZA,Mwanza,Kwimba,Mwabomba,-2.72576507,33.34643225,0101000020E6100000CD0358E457AC40404DD5C1EA5DCE05C0
TAN-015882,2021,EM.3155,5,1,6,327,371,698,TAN-015882,EM.3155,KISHILI,,TZA,Mwanza,Kwimba,Mwagi,-2.807706488,33.36565629,0101000020E6100000379047D3CDAE4040EED0B5D12E7606C0
TAN-015885,2021,EM.5264,5,2,7,336,332,668,TAN-015885,EM.5264,LIGEMBE,,TZA,Mwanza,Kwimba,Mwagi,-2.779733611,33.36491888,0101000020E61000007FA56FA9B5AE404026B2B6F9E43C06C0
TAN-015888,2021,EM.7276,5,3,8,275,301,576,TAN-015888,EM.7276,MWABILANDA,,TZA,Mwanza,Kwimba,Mwagi,-2.808224665,33.38592737,0101000020E610000001646C1166B14040E6F63F7E3E7706C0
TAN-015891,2021,EM.1979,2,6,8,205,206,411,TAN-015891,EM.1979,MWAGI,,TZA,Mwanza,Kwimba,Mwagi,-2.778259084,33.3926384,0101000020E6100000AF939FF941B2404064C20CE6DF3906C0
TAN-015894,2021,EM.8131,3,4,7,239,230,469,TAN-015894,EM.8131,MWAMAJILA,,TZA,Mwanza,Kwimba,Mwagi,-2.842489272,33.40073064,0101000020E61000000FA740244BB340404CC4F3036BBD06C0
TAN-015897,2021,EM.1657,7,1,8,332,334,666,TAN-015897,EM.1657,ISAGENG'HE,,TZA,Mwanza,Kwimba,Mwakilambiti,-3.179767443,33.41758537,0101000020E610000012B8F96F73B540407990C4E9297009C0
TAN-015900,2021,EM.2674,9,1,10,465,567,1032,TAN-015900,EM.2674,MWAKILYAMBITI,,TZA,Mwanza,Kwimba,Mwakilambiti,-3.182266819,33.36351235,0101000020E610000097789B9287AE4040F301564E487509C0
TAN-015903,2021,EM.6431,8,1,9,309,306,615,TAN-015903,EM.6431,MWAKUBILINGA,,TZA,Mwanza,Kwimba,Mwakilambiti,-3.176666564,33.38893625,0101000020E61000004CFDBCA9C8B14040DD69D528D06909C0
TAN-015906,2021,EM.6434,5,12,17,475,588,1063,TAN-015906,EM.6434,NYANHIGA,,TZA,Mwanza,Kwimba,Mwakilambiti,-3.164529566,33.32541718,0101000020E61000000AD42845A7A94040838F89E0F45009C0
TAN-015909,2021,EM.5262,6,1,7,346,377,723,TAN-015909,EM.5262,IGUMANGOBO,,TZA,Mwanza,Kwimba,Mwamala,-3.155008776,33.19500107,0101000020E6100000E22A89CBF59840409A1ABC3D753D09C0
TAN-015912,2021,EM.6425,7,1,8,368,376,744,TAN-015912,EM.6425,KIJIDA,,TZA,Mwanza,Kwimba,Mwamala,-3.215728987,33.21109689,0101000020E61000002D6B0F39059B4040B3B67F1ED0B909C0
TAN-015915,2021,EM.1658,4,4,8,434,338,772,TAN-015915,EM.1658,MILYUNGU,,TZA,Mwanza,Kwimba,Mwamala,-3.190544598,33.19905798,0101000020E6100000CD0D5DBB7A9940403AB7063F3C8609C0
TAN-015918,2021,EM.6432,6,6,12,305,312,617,TAN-015918,EM.6432,MWALUJO,,TZA,Mwanza,Kwimba,Mwamala,-3.213690151,33.18109691,0101000020E6100000A7EDFC2E2E974040AD2D902EA3B509C0
TAN-015921,2021,EM.5261,6,3,9,221,204,425,TAN-015921,EM.5261,GOLOMA,,TZA,Mwanza,Kwimba,Mwandu,-2.847067254,33.44893208,0101000020E6100000D5DC3C9B76B940404B8A4B32CBC606C0
TAN-015924,2021,EM.7271,6,1,7,449,478,927,TAN-015924,EM.7271,ISABILO,,TZA,Mwanza,Kwimba,Mwandu,-2.883186651,33.48210296,0101000020E61000009D40BF8CB5BD40405A78B229C41007C0
TAN-015927,2021,EM.12795,7,0,7,234,216,450,TAN-015927,EM.12795,MWAKALUTO,,TZA,Mwanza,Kwimba,Mwandu,-2.914781543,33.42880292,0101000020E610000027EA9A03E3B64040F85A51FC785107C0
TAN-015930,2021,EM.5272,7,0,7,334,362,696,TAN-015930,EM.5272,MWANDU,,TZA,Mwanza,Kwimba,Mwandu,-2.855435721,33.47106934,0101000020E610000062B908004CBC40409233ECAEEED706C0
TAN-015933,2021,EM.1660,9,1,10,253,264,517,TAN-015933,EM.1660,SHUSHI,,TZA,Mwanza,Kwimba,Mwandu,-2.885718723,33.44017425,0101000020E61000004A253CA157B8404048EBA5B2F31507C0
TAN-015936,2021,EM.6420,3,5,8,337,379,716,TAN-015936,EM.6420,BULIKINDA,,TZA,Mwanza,Kwimba,Mwankulwe,-3.123669108,33.43741657,0101000020E610000073702344FDB740407D15B33A46FD08C0
TAN-015939,2021,EM.12791,5,3,8,225,253,478,TAN-015939,EM.12791,IKUNDA,,TZA,Mwanza,Kwimba,Mwankulwe,-3.121552591,33.43638072,0101000020E6100000A280CC52DBB7404067B69890F0F808C0
TAN-015942,2021,EM.5265,5,1,6,272,306,578,TAN-015942,EM.5265,LUHALA,,TZA,Mwanza,Kwimba,Mwankulwe,-3.152658938,33.46984665,0101000020E61000004DF15DEF23BC40407C37D13FA53809C0
TAN-015945,2021,EM.2061,5,3,8,282,290,572,TAN-015945,EM.2061,MWANKULWE,,TZA,Mwanza,Kwimba,Mwankulwe,-3.111965619,33.47214143,0101000020E6100000E57760216FBC4040190DFF3A4EE508C0
TAN-015948,2021,EM.8383,5,11,16,438,456,894,TAN-015948,EM.8383,BUDULA,,TZA,Mwanza,Kwimba,Ngudu,-2.946771703,33.31995259,0101000020E61000000629DB34F4A84040494EE90AFD9207C0
TAN-015951,2021,EM.9283,3,11,14,272,235,507,TAN-015951,EM.9283,IGOMA,,TZA,Mwanza,Kwimba,Ngudu,-2.969037044,33.37475141,0101000020E61000003A0AADDAF7AF404077BD647E96C007C0
TAN-015954,2021,EM.3342,11,2,13,266,340,606,TAN-015954,EM.3342,ILUMBA,,TZA,Mwanza,Kwimba,Ngudu,-2.934203224,33.40976102,0101000020E6100000AD09920C73B440409E2E378A3F7907C0
TAN-015957,2021,EM.300,14,24,38,763,796,1559,TAN-015957,EM.300,KAKORA,,TZA,Mwanza,Kwimba,Ngudu,-2.961370037,33.3316009,0101000020E61000007E69F6E571AA40408C2722C6E2B007C0
TAN-015960,2021,EM.7866,5,9,14,311,346,657,TAN-015960,EM.7866,KILYABOYA,,TZA,Mwanza,Kwimba,Ngudu,-2.932136667,33.36904316,0101000020E6100000998167CE3CAF4040EC56A111047507C0
TAN-015963,2021,EM.1097,8,18,26,489,546,1035,TAN-015963,EM.1097,NGUDULUGULU,,TZA,Mwanza,Kwimba,Ngudu,-2.976463229,33.35134846,0101000020E6100000989980FCF8AC4040986912F4CBCF07C0
TAN-015966,2021,EM.12801,6,12,18,343,338,681,TAN-015966,EM.12801,NGUMO,,TZA,Mwanza,Kwimba,Ngudu,-2.953803214,33.34335967,0101000020E61000002AB5AC35F3AB4040F798579463A107C0
TAN-015969,2021,EM.9000,4,7,11,263,270,533,TAN-015969,EM.9000,WELAMASONGA,,TZA,Mwanza,Kwimba,Ngudu,-2.972568972,33.33545565,0101000020E61000001401F335F0AA404035C1BE3DD2C707C0
TAN-015972,2021,EM.3154,7,3,10,462,484,946,TAN-015972,EM.3154,INALA,,TZA,Mwanza,Kwimba,Ngulla,-2.70808289,33.29496665,0101000020E610000091949977C1A54040E041BB5C27AA05C0
TAN-015975,2021,EM.12100,8,4,12,435,451,886,TAN-015975,EM.12100,MHULYA,,TZA,Mwanza,Kwimba,Ngulla,-2.708746385,33.2821556,0101000020E61000000F31B9AC1DA44040A5DD853983AB05C0
TAN-015978,2021,EM.1335,7,6,13,387,431,818,TAN-015978,EM.1335,NYAMATALA,,TZA,Mwanza,Kwimba,Ngulla,-2.676504308,33.31311377,0101000020E6100000E409AD1C14A8404074B433177B6905C0
TAN-015981,2021,EM.7279,5,3,8,345,308,653,TAN-015981,EM.7279,NYAMBUYI,,TZA,Mwanza,Kwimba,Ngulla,-2.685741111,33.27650951,0101000020E6100000D23DE3A964A340404324EAD5657C05C0
TAN-015984,2021,EM.12802,6,1,7,182,148,330,TAN-015984,EM.12802,NYANG'HINGI,,TZA,Mwanza,Kwimba,Ngulla,-2.663601713,33.31922797,0101000020E61000002A8F4D76DCA84040933C376A0E4F05C0
TAN-015987,2021,EM.6427,2,7,9,202,181,383,TAN-015987,EM.6427,MANAWA,,TZA,Mwanza,Kwimba,Nkalalo,-2.76631031,33.41276965,0101000020E610000004C4C9A2D5B440400D4DC04C672106C0
TAN-015990,2021,EM.8315,6,5,11,354,394,748,TAN-015990,EM.8315,NKALALO,,TZA,Mwanza,Kwimba,Nkalalo,-2.808921015,33.41304541,0101000020E610000041DB07ACDEB44040EAC6C394AB7806C0
TAN-015993,2021,EM.286,5,6,11,348,379,727,TAN-015993,EM.286,IBINDO,,TZA,Mwanza,Kwimba,Nyambiti,-2.803009082,33.44921208,0101000020E6100000B9480CC87FB94040DAA58C06906C06C0
TAN-015996,2021,EM.12793,8,0,8,211,212,423,TAN-015996,EM.12793,ISENGWA,,TZA,Mwanza,Kwimba,Nyambiti,-2.781412146,33.47758042,0101000020E6100000138EEE5A21BD40402E23DE02554006C0
TAN-015999,2021,EM.6426,2,8,10,297,303,600,TAN-015999,EM.6426,KINOJA,,TZA,Mwanza,Kwimba,Nyambiti,-2.842698044,33.42402531,0101000020E610000029901B7646B64040BB10DB78D8BD06C0
TAN-016002,2021,EM.5273,7,0,7,268,280,548,TAN-016002,EM.5273,MWANKUBA,,TZA,Mwanza,Kwimba,Nyambiti,-2.763530279,33.4449956,0101000020E6100000946EA69DF5B840406D7C4EC3B51B06C0
TAN-016005,2021,EM.5275,6,4,10,476,518,994,TAN-016005,EM.5275,NYAMBITI,,TZA,Mwanza,Kwimba,Nyambiti,-2.825779447,33.42666439,0101000020E61000007AB550F09CB640407B973441329B06C0
TAN-016008,2021,EM.7281,4,4,8,229,251,480,TAN-016008,EM.7281,SOLWE,,TZA,Mwanza,Kwimba,Nyambiti,-2.815385,33.439587,0101000020E6100000965F066344B8404012312592E88506C0
TAN-016011,2021,EM.1331,5,2,7,296,318,614,TAN-016011,EM.1331,BUGEMBE,,TZA,Mwanza,Kwimba,Nyamilama,-3.109190728,33.4008179,0101000020E610000061133E004EB340409D4A6E639FDF08C0
TAN-016014,2021,EM.7868,6,2,8,218,236,454,TAN-016014,EM.7868,MWASHIGI,,TZA,Mwanza,Kwimba,Nyamilama,-3.12391132,33.37257296,0101000020E610000076498378B0AF40409508D837C5FD08C0
TAN-016017,2021,EM.1511,4,7,11,371,408,779,TAN-016017,EM.1511,NYAMILAMA,,TZA,Mwanza,Kwimba,Nyamilama,-3.082942028,33.33342868,0101000020E610000000137ECAADAA404095CA8D82DDA908C0
TAN-016020,2021,EM.13360,8,2,10,226,240,466,TAN-016020,EM.13360,MWAMAKELEMO,,TZA,Mwanza,Kwimba,Shilembo,-3.287707911,33.27956744,0101000020E6100000C9E9A9DDC8A34040245D24CE394D0AC0
TAN-016023,2021,EM.1336,7,1,8,382,411,793,TAN-016023,EM.1336,SHIGANGAMA,,TZA,Mwanza,Kwimba,Shilembo,-3.358079878,33.26128614,0101000020E61000005B1901D371A14040E4ECAAFB58DD0AC0
TAN-016026,2021,EM.8999,9,0,9,323,313,636,TAN-016026,EM.8999,SHILEMBO,,TZA,Kagera,Biharamulo,Kaniha,-3.236373073,31.47304149,0101000020E61000007C33413F19793F402A85D19017E409C0
TAN-016029,2021,EM.582,8,17,25,595,564,1159,TAN-016029,EM.582,BUDUSHI,,TZA,Mwanza,Kwimba,Sumve,-2.746402716,33.22748997,0101000020E6100000B5A82E641E9D4040B3ECB6FCA1F805C0
TAN-016032,2021,EM.7269,10,3,13,336,398,734,TAN-016032,EM.7269,BUMYENGEJA,,TZA,Mwanza,Kwimba,Sumve,-2.767198274,33.19722759,0101000020E61000009E75F0C03E9940406C0543D9382306C0
TAN-016035,2021,EM.8132,9,4,13,520,677,1197,TAN-016035,EM.8132,MWASHILALAGE,,TZA,Mwanza,Kwimba,Sumve,-2.786163253,33.1828081,0101000020E6100000D2787D4166974040A49DA7F50F4A06C0
TAN-016038,2021,EM.3925,5,3,8,326,360,686,TAN-016038,EM.3925,NYAMIKOMA,,TZA,Mwanza,Kwimba,Sumve,-2.800097155,33.22634855,0101000020E61000009EDF41FDF89C4040F9C75256996606C0
TAN-016041,2021,EM.1337,6,8,14,296,288,584,TAN-016041,EM.1337,SUMVE,,TZA,Mwanza,Kwimba,Sumve,-2.757547646,33.23281833,0101000020E610000032A1B4FDCC9D4040B2DAE523750F06C0
TAN-016044,2021,EM.1905,7,1,8,341,340,681,TAN-016044,EM.1905,CHANONGU,,TZA,Mwanza,Kwimba,Walla,-2.808183103,33.31347188,0101000020E61000006768B8D81FA84040B684E4B3287706C0
TAN-016047,2021,EM.12794,5,0,5,268,293,561,TAN-016047,EM.12794,KILIGU,,TZA,Mwanza,Kwimba,Walla,-2.873890396,33.31655786,0101000020E6100000F2FECBF784A8404030DE783FBAFD06C0
TAN-016050,2021,EM.3596,5,5,10,264,318,582,TAN-016050,EM.3596,SHILANONA,,TZA,Mwanza,Kwimba,Walla,-2.881803345,33.29464107,0101000020E6100000AEDA6FCCB6A540402C3A82E9EE0D07C0
TAN-016053,2021,EM.12804,6,3,9,292,308,600,TAN-016053,EM.12804,SUMAHA,,TZA,Mwanza,Kwimba,Walla,-2.861138991,33.36132714,0101000020E610000086BABCF73FAE4040563EDDD69CE306C0
TAN-016056,2021,EM.1338,6,1,7,386,409,795,TAN-016056,EM.1338,WALLA,,TZA,Mwanza,Kwimba,Walla,-2.85509824,33.3530114,0101000020E6100000BE0E417A2FAD40405756FDBE3DD706C0
TAN-016059,2021,EM.4342,6,10,16,700,702,1402,TAN-016059,EM.4342,BUSEKWA,,TZA,Mwanza,Magu,Bujashi,-2.524063524,33.03043225,0101000020E6100000313F3734E583404022DA8437483104C0
TAN-016061,2021,EM.5282,5,8,13,590,593,1183,TAN-016061,EM.5282,IHUSHI,,TZA,Mwanza,Magu,Bujashi,-2.525383562,33.05585339,0101000020E6100000DBB5313426874040FC2A054CFC3304C0
TAN-016063,2021,EM.1515,4,4,8,306,311,617,TAN-016063,EM.1515,KISABO,,TZA,Mwanza,Magu,Bujashi,-2.486318053,33.05342304,0101000020E610000092D3F090D686404015B728B8FAE303C0
TAN-016065,2021,EM.2298,7,3,10,358,396,754,TAN-016065,EM.2298,MATALE,,TZA,Mwanza,Magu,Bujashi,-2.495107,33.071008,0101000020E61000008FE046CA16894040562AA8A8FAF503C0
TAN-016067,2021,EM.915,7,5,12,413,437,850,TAN-016067,EM.915,SESE,,TZA,Mwanza,Magu,Bujashi,-2.450147138,33.06199377,0101000020E6100000565A6F69EF874040B4C820BEE69903C0
TAN-016069,2021,EM.9187,7,2,9,225,240,465,TAN-016069,EM.9187,IKENGELE,,TZA,Mwanza,Magu,Bukandwe,-2.544052137,33.12369871,0101000020E6100000F200FD5BD58F40400DDFBD01385A04C0
TAN-016072,2021,EM.5283,4,9,13,419,424,843,TAN-016072,EM.5283,ILENDEJA,,TZA,Mwanza,Magu,Bukandwe,-2.540362674,33.10371029,0101000020E610000083E7F760468D40400E7966AAA95204C0
TAN-016074,2021,EM.5285,5,9,14,390,415,805,TAN-016074,EM.5285,ISANGIJO,,TZA,Mwanza,Magu,Bukandwe,-2.554876418,33.07273048,0101000020E6100000DD827C3B4F894040920D250C637004C0
TAN-016076,2021,EM.5297,8,4,12,406,420,826,TAN-016076,EM.5297,WELAMASONGA,,TZA,Mwanza,Magu,Bukandwe,-2.580748416,33.11158487,0101000020E610000070B0BB69488E4040F363EF6C5FA504C0
TAN-016078,2021,EM.10338,8,20,28,980,1041,2021,TAN-016078,EM.10338,ISANDULA,,TZA,Mbeya,Mbozi,Isandula,-9.215001,32.896907,0101000020E6100000D8463CD9CD724040F0366F9C146E22C0
TAN-016081,2021,EM.6437,6,1,7,393,419,812,TAN-016081,EM.6437,JINJIMILI,,TZA,Mwanza,Magu,Jinjimili,-2.750399437,33.66614587,0101000020E6100000FB01934444D5404083D0866BD10006C0
